experimento;dataset;estructura_datos;clave;cantidad_tweets;repeticion;tiempo_ms;memoria_bytes
3245;auspol2019.csv;unordered_map;user_screen_name;10000;5;2.779;388080
3246;auspol2019.csv;unordered_map;user_screen_name;10000;6;3.953;388080
3247;auspol2019.csv;unordered_map;user_screen_name;10000;7;2.785;388080
3248;auspol2019.csv;unordered_map;user_screen_name;10000;8;2.396;388080
3249;auspol2019.csv;unordered_map;user_screen_name;10000;9;2.425;388080
3250;auspol2019.csv;unordered_map;user_screen_name;10000;10;2.518;388080
3251;auspol2019.csv;unordered_map;user_screen_name;10000;11;2.426;388080
3252;auspol2019.csv;unordered_map;user_screen_name;10000;12;2.612;388080
3253;auspol2019.csv;unordered_map;user_screen_name;10000;13;5.015;388080
3254;auspol2019.csv;unordered_map;user_screen_name;10000;14;2.618;388080
3255;auspol2019.csv;unordered_map;user_screen_name;10000;15;4.514;388080
3256;auspol2019.csv;unordered_map;user_screen_name;10000;16;2.575;388080
3257;auspol2019.csv;unordered_map;user_screen_name;10000;17;2.482;388080
3258;auspol2019.csv;unordered_map;user_screen_name;10000;18;2.378;388080
3259;auspol2019.csv;unordered_map;user_screen_name;10000;19;2.502;388080
3260;auspol2019.csv;unordered_map;user_screen_name;10000;20;2.579;388080
3261;auspol2019.csv;unordered_map;user_screen_name;20000;1;6.899;717360
3262;auspol2019.csv;unordered_map;user_screen_name;20000;2;6.877;717360
3263;auspol2019.csv;unordered_map;user_screen_name;20000;3;5.306;717360
3264;auspol2019.csv;unordered_map;user_screen_name;20000;4;4.908;717360
3265;auspol2019.csv;unordered_map;user_screen_name;20000;5;5.112;717360
3266;auspol2019.csv;unordered_map;user_screen_name;20000;6;7.653;717360
3267;auspol2019.csv;unordered_map;user_screen_name;20000;7;7.745;717360
3268;auspol2019.csv;unordered_map;user_screen_name;20000;8;5.324;717360
3269;auspol2019.csv;unordered_map;user_screen_name;20000;9;6.013;717360
3270;auspol2019.csv;unordered_map;user_screen_name;20000;10;6.515;717360
3271;auspol2019.csv;unordered_map;user_screen_name;20000;11;7.397;717360
3272;auspol2019.csv;unordered_map;user_screen_name;20000;12;5.487;717360
3273;auspol2019.csv;unordered_map;user_screen_name;20000;13;5.789;717360
3274;auspol2019.csv;unordered_map;user_screen_name;20000;14;5.468;717360
3275;auspol2019.csv;unordered_map;user_screen_name;20000;15;8.184;717360
3276;auspol2019.csv;unordered_map;user_screen_name;20000;16;7.459;717360
3277;auspol2019.csv;unordered_map;user_screen_name;20000;17;5.529;717360
3278;auspol2019.csv;unordered_map;user_screen_name;20000;18;5.430;717360
3279;auspol2019.csv;unordered_map;user_screen_name;20000;19;6.427;717360
3280;auspol2019.csv;unordered_map;user_screen_name;20000;20;5.719;717360
3281;auspol2019.csv;unordered_map;user_screen_name;30000;1;7.160;900920
3282;auspol2019.csv;unordered_map;user_screen_name;30000;2;6.763;900920
3283;auspol2019.csv;unordered_map;user_screen_name;30000;3;11.142;900920
3284;auspol2019.csv;unordered_map;user_screen_name;30000;4;10.395;900920
3285;auspol2019.csv;unordered_map;user_screen_name;30000;5;8.083;900920
3286;auspol2019.csv;unordered_map;user_screen_name;30000;6;10.653;900920
3287;auspol2019.csv;unordered_map;user_screen_name;30000;7;10.343;900920
3288;auspol2019.csv;unordered_map;user_screen_name;30000;8;7.785;900920
3289;auspol2019.csv;unordered_map;user_screen_name;30000;9;10.506;900920
3290;auspol2019.csv;unordered_map;user_screen_name;30000;10;10.166;900920
3291;auspol2019.csv;unordered_map;user_screen_name;30000;11;6.918;900920
3292;auspol2019.csv;unordered_map;user_screen_name;30000;12;6.554;900920
3293;auspol2019.csv;unordered_map;user_screen_name;30000;13;9.909;900920
3294;auspol2019.csv;unordered_map;user_screen_name;30000;14;8.061;900920
3295;auspol2019.csv;unordered_map;user_screen_name;30000;15;7.219;900920
3296;auspol2019.csv;unordered_map;user_screen_name;30000;16;9.460;900920
3297;auspol2019.csv;unordered_map;user_screen_name;30000;17;10.171;900920
3298;auspol2019.csv;unordered_map;user_screen_name;30000;18;7.991;900920
3299;auspol2019.csv;unordered_map;user_screen_name;30000;19;10.795;900920
3300;auspol2019.csv;unordered_map;user_screen_name;30000;20;9.669;900920
3301;auspol2019.csv;unordered_map;user_screen_name;40000;1;9.886;1189880
3302;auspol2019.csv;unordered_map;user_screen_name;40000;2;14.716;1189880
3303;auspol2019.csv;unordered_map;user_screen_name;40000;3;12.251;1189880
3304;auspol2019.csv;unordered_map;user_screen_name;40000;4;9.592;1189880
3305;auspol2019.csv;unordered_map;user_screen_name;40000;5;12.490;1189880
3306;auspol2019.csv;unordered_map;user_screen_name;40000;6;9.928;1189880
3307;auspol2019.csv;unordered_map;user_screen_name;40000;7;16.223;1189880
3308;auspol2019.csv;unordered_map;user_screen_name;40000;8;9.034;1189880
3309;auspol2019.csv;unordered_map;user_screen_name;40000;9;13.540;1189880
3310;auspol2019.csv;unordered_map;user_screen_name;40000;10;12.803;1189880
3311;auspol2019.csv;unordered_map;user_screen_name;40000;11;10.611;1189880
3312;auspol2019.csv;unordered_map;user_screen_name;40000;12;15.811;1189880
3313;auspol2019.csv;unordered_map;user_screen_name;40000;13;10.566;1189880
3314;auspol2019.csv;unordered_map;user_screen_name;40000;14;16.037;1189880
3315;auspol2019.csv;unordered_map;user_screen_name;40000;15;10.614;1189880
3316;auspol2019.csv;unordered_map;user_screen_name;40000;16;13.980;1189880
3317;auspol2019.csv;unordered_map;user_screen_name;40000;17;12.489;1189880
3318;auspol2019.csv;unordered_map;user_screen_name;40000;18;10.646;1189880
3319;auspol2019.csv;unordered_map;user_screen_name;40000;19;16.126;1189880
3320;auspol2019.csv;unordered_map;user_screen_name;40000;20;9.433;1189880
3321;auspol2019.csv;unordered_map;user_screen_name;50000;1;17.353;1300640
3322;auspol2019.csv;unordered_map;user_screen_name;50000;2;14.717;1300640
3323;auspol2019.csv;unordered_map;user_screen_name;50000;3;18.765;1300640
3324;auspol2019.csv;unordered_map;user_screen_name;50000;4;11.937;1300640
3325;auspol2019.csv;unordered_map;user_screen_name;50000;5;20.696;1300640
3326;auspol2019.csv;unordered_map;user_screen_name;50000;6;12.155;1300640
3327;auspol2019.csv;unordered_map;user_screen_name;50000;7;17.587;1300640
3328;auspol2019.csv;unordered_map;user_screen_name;50000;8;12.383;1300640
3329;auspol2019.csv;unordered_map;user_screen_name;50000;9;18.193;1300640
3330;auspol2019.csv;unordered_map;user_screen_name;50000;10;12.390;1300640
3331;auspol2019.csv;unordered_map;user_screen_name;50000;11;17.712;1300640
3332;auspol2019.csv;unordered_map;user_screen_name;50000;12;12.362;1300640
3333;auspol2019.csv;unordered_map;user_screen_name;50000;13;17.634;1300640
3334;auspol2019.csv;unordered_map;user_screen_name;50000;14;12.796;1300640
3335;auspol2019.csv;unordered_map;user_screen_name;50000;15;17.566;1300640
3336;auspol2019.csv;unordered_map;user_screen_name;50000;16;10.671;1300640
3337;auspol2019.csv;unordered_map;user_screen_name;50000;17;16.527;1300640
3338;auspol2019.csv;unordered_map;user_screen_name;50000;18;11.249;1300640
3339;auspol2019.csv;unordered_map;user_screen_name;50000;19;14.297;1300640
3340;auspol2019.csv;unordered_map;user_screen_name;50000;20;13.899;1300640
3341;auspol2019.csv;unordered_map;user_screen_name;60000;1;22.669;1424120
3342;auspol2019.csv;unordered_map;user_screen_name;60000;2;12.826;1424120
3343;auspol2019.csv;unordered_map;user_screen_name;60000;3;21.834;1424120
3344;auspol2019.csv;unordered_map;user_screen_name;60000;4;13.693;1424120
3345;auspol2019.csv;unordered_map;user_screen_name;60000;5;17.575;1424120
3346;auspol2019.csv;unordered_map;user_screen_name;60000;6;16.035;1424120
3347;auspol2019.csv;unordered_map;user_screen_name;60000;7;16.206;1424120
3348;auspol2019.csv;unordered_map;user_screen_name;60000;8;20.248;1424120
3349;auspol2019.csv;unordered_map;user_screen_name;60000;9;15.435;1424120
3350;auspol2019.csv;unordered_map;user_screen_name;60000;10;20.076;1424120
3351;auspol2019.csv;unordered_map;user_screen_name;60000;11;17.377;1424120
3352;auspol2019.csv;unordered_map;user_screen_name;60000;12;16.726;1424120
3353;auspol2019.csv;unordered_map;user_screen_name;60000;13;19.975;1424120
3354;auspol2019.csv;unordered_map;user_screen_name;60000;14;14.361;1424120
3355;auspol2019.csv;unordered_map;user_screen_name;60000;15;20.130;1424120
3356;auspol2019.csv;unordered_map;user_screen_name;60000;16;13.610;1424120
3357;auspol2019.csv;unordered_map;user_screen_name;60000;17;18.417;1424120
3358;auspol2019.csv;unordered_map;user_screen_name;60000;18;12.552;1424120
3359;auspol2019.csv;unordered_map;user_screen_name;60000;19;18.647;1424120
3360;auspol2019.csv;unordered_map;user_screen_name;60000;20;12.856;1424120
3361;auspol2019.csv;unordered_map;user_screen_name;70000;1;22.062;1514760
3362;auspol2019.csv;unordered_map;user_screen_name;70000;2;31.147;1514760
3363;auspol2019.csv;unordered_map;user_screen_name;70000;3;25.193;1514760
3364;auspol2019.csv;unordered_map;user_screen_name;70000;4;19.794;1514760
3365;auspol2019.csv;unordered_map;user_screen_name;70000;5;18.726;1514760
3366;auspol2019.csv;unordered_map;user_screen_name;70000;6;19.221;1514760
3367;auspol2019.csv;unordered_map;user_screen_name;70000;7;24.121;1514760
3368;auspol2019.csv;unordered_map;user_screen_name;70000;8;19.599;1514760
3369;auspol2019.csv;unordered_map;user_screen_name;70000;9;25.664;1514760
3370;auspol2019.csv;unordered_map;user_screen_name;70000;10;20.229;1514760
3371;auspol2019.csv;unordered_map;user_screen_name;70000;11;25.032;1514760
3372;auspol2019.csv;unordered_map;user_screen_name;70000;12;25.007;1514760
3373;auspol2019.csv;unordered_map;user_screen_name;70000;13;23.362;1514760
3374;auspol2019.csv;unordered_map;user_screen_name;70000;14;24.057;1514760
3375;auspol2019.csv;unordered_map;user_screen_name;70000;15;21.042;1514760
3376;auspol2019.csv;unordered_map;user_screen_name;70000;16;22.714;1514760
3377;auspol2019.csv;unordered_map;user_screen_name;70000;17;23.121;1514760
3378;auspol2019.csv;unordered_map;user_screen_name;70000;18;16.043;1514760
3379;auspol2019.csv;unordered_map;user_screen_name;70000;19;20.255;1514760
3380;auspol2019.csv;unordered_map;user_screen_name;70000;20;25.622;1514760
3381;auspol2019.csv;unordered_map;user_screen_name;80000;1;28.341;1610960
3382;auspol2019.csv;unordered_map;user_screen_name;80000;2;26.644;1610960
3383;auspol2019.csv;unordered_map;user_screen_name;80000;3;21.978;1610960
3384;auspol2019.csv;unordered_map;user_screen_name;80000;4;22.025;1610960
3385;auspol2019.csv;unordered_map;user_screen_name;80000;5;24.280;1610960
3386;auspol2019.csv;unordered_map;user_screen_name;80000;6;23.986;1610960
3387;auspol2019.csv;unordered_map;user_screen_name;80000;7;18.446;1610960
3388;auspol2019.csv;unordered_map;user_screen_name;80000;8;21.377;1610960
3389;auspol2019.csv;unordered_map;user_screen_name;80000;9;26.105;1610960
3390;auspol2019.csv;unordered_map;user_screen_name;80000;10;25.804;1610960
3391;auspol2019.csv;unordered_map;user_screen_name;80000;11;15.611;1610960
3392;auspol2019.csv;unordered_map;user_screen_name;80000;12;22.616;1610960
3393;auspol2019.csv;unordered_map;user_screen_name;80000;13;25.368;1610960
3394;auspol2019.csv;unordered_map;user_screen_name;80000;14;22.324;1610960
3395;auspol2019.csv;unordered_map;user_screen_name;80000;15;21.098;1610960
3396;auspol2019.csv;unordered_map;user_screen_name;80000;16;20.541;1610960
3397;auspol2019.csv;unordered_map;user_screen_name;80000;17;24.050;1610960
3398;auspol2019.csv;unordered_map;user_screen_name;80000;18;20.781;1610960
3399;auspol2019.csv;unordered_map;user_screen_name;80000;19;17.581;1610960
3400;auspol2019.csv;unordered_map;user_screen_name;80000;20;24.545;1610960
3401;auspol2019.csv;unordered_map;user_screen_name;90000;1;28.604;1665000
3402;auspol2019.csv;unordered_map;user_screen_name;90000;2;25.821;1665000
3403;auspol2019.csv;unordered_map;user_screen_name;90000;3;24.049;1665000
3404;auspol2019.csv;unordered_map;user_screen_name;90000;4;22.270;1665000
3405;auspol2019.csv;unordered_map;user_screen_name;90000;5;26.499;1665000
3406;auspol2019.csv;unordered_map;user_screen_name;90000;6;26.325;1665000
3407;auspol2019.csv;unordered_map;user_screen_name;90000;7;24.948;1665000
3408;auspol2019.csv;unordered_map;user_screen_name;90000;8;21.659;1665000
3409;auspol2019.csv;unordered_map;user_screen_name;90000;9;21.611;1665000
3410;auspol2019.csv;unordered_map;user_screen_name;90000;10;24.086;1665000
3411;auspol2019.csv;unordered_map;user_screen_name;90000;11;25.646;1665000
3412;auspol2019.csv;unordered_map;user_screen_name;90000;12;22.560;1665000
3413;auspol2019.csv;unordered_map;user_screen_name;90000;13;18.012;1665000
3414;auspol2019.csv;unordered_map;user_screen_name;90000;14;26.745;1665000
3415;auspol2019.csv;unordered_map;user_screen_name;90000;15;26.132;1665000
3416;auspol2019.csv;unordered_map;user_screen_name;90000;16;26.168;1665000
3417;auspol2019.csv;unordered_map;user_screen_name;90000;17;22.870;1665000
3418;auspol2019.csv;unordered_map;user_screen_name;90000;18;19.024;1665000
3419;auspol2019.csv;unordered_map;user_screen_name;90000;19;21.511;1665000
3420;auspol2019.csv;unordered_map;user_screen_name;90000;20;27.705;1665000
3421;auspol2019.csv;unordered_map;user_screen_name;100000;1;30.089;1708680
3422;auspol2019.csv;unordered_map;user_screen_name;100000;2;31.129;1708680
3423;auspol2019.csv;unordered_map;user_screen_name;100000;3;29.919;1708680
3424;auspol2019.csv;unordered_map;user_screen_name;100000;4;28.406;1708680
3425;auspol2019.csv;unordered_map;user_screen_name;100000;5;25.548;1708680
3426;auspol2019.csv;unordered_map;user_screen_name;100000;6;26.247;1708680
3427;auspol2019.csv;unordered_map;user_screen_name;100000;7;23.694;1708680
3428;auspol2019.csv;unordered_map;user_screen_name;100000;8;23.436;1708680
3429;auspol2019.csv;unordered_map;user_screen_name;100000;9;27.389;1708680
3430;auspol2019.csv;unordered_map;user_screen_name;100000;10;28.500;1708680
3431;auspol2019.csv;unordered_map;user_screen_name;100000;11;28.539;1708680
3432;auspol2019.csv;unordered_map;user_screen_name;100000;12;27.510;1708680
3433;auspol2019.csv;unordered_map;user_screen_name;100000;13;30.220;1708680
3434;auspol2019.csv;unordered_map;user_screen_name;100000;14;26.919;1708680
3435;auspol2019.csv;unordered_map;user_screen_name;100000;15;22.855;1708680
3436;auspol2019.csv;unordered_map;user_screen_name;100000;16;23.630;1708680
3437;auspol2019.csv;unordered_map;user_screen_name;100000;17;27.541;1708680
3438;auspol2019.csv;unordered_map;user_screen_name;100000;18;27.698;1708680
3439;auspol2019.csv;unordered_map;user_screen_name;100000;19;27.619;1708680
3440;auspol2019.csv;unordered_map;user_screen_name;100000;20;27.573;1708680
3441;auspol2019.csv;unordered_map;user_screen_name;110000;1;32.790;1742560
3442;auspol2019.csv;unordered_map;user_screen_name;110000;2;30.310;1742560
3443;auspol2019.csv;unordered_map;user_screen_name;110000;3;30.884;1742560
3444;auspol2019.csv;unordered_map;user_screen_name;110000;4;29.988;1742560
3445;auspol2019.csv;unordered_map;user_screen_name;110000;5;28.185;1742560
3446;auspol2019.csv;unordered_map;user_screen_name;110000;6;27.256;1742560
3447;auspol2019.csv;unordered_map;user_screen_name;110000;7;28.630;1742560
3448;auspol2019.csv;unordered_map;user_screen_name;110000;8;27.561;1742560
3449;auspol2019.csv;unordered_map;user_screen_name;110000;9;27.346;1742560
3450;auspol2019.csv;unordered_map;user_screen_name;110000;10;27.344;1742560
3451;auspol2019.csv;unordered_map;user_screen_name;110000;11;23.834;1742560
3452;auspol2019.csv;unordered_map;user_screen_name;110000;12;25.973;1742560
3453;auspol2019.csv;unordered_map;user_screen_name;110000;13;24.457;1742560
3454;auspol2019.csv;unordered_map;user_screen_name;110000;14;28.345;1742560
3455;auspol2019.csv;unordered_map;user_screen_name;110000;15;33.815;1742560
3456;auspol2019.csv;unordered_map;user_screen_name;110000;16;32.632;1742560
3457;auspol2019.csv;unordered_map;user_screen_name;110000;17;28.176;1742560
3458;auspol2019.csv;unordered_map;user_screen_name;110000;18;31.562;1742560
3459;auspol2019.csv;unordered_map;user_screen_name;110000;19;35.132;1742560
3460;auspol2019.csv;unordered_map;user_screen_name;110000;20;27.164;1742560
3461;auspol2019.csv;unordered_map;user_screen_name;120000;1;33.690;1773760
